Ensembl Gene ID,Ensembl Transcript ID,Fruitfly Ensembl Gene ID
ENSDARG00000026185,ENSDART00000036813,FBgn0034084
ENSDARG00000076308,ENSDART00000111156,FBgn0029958
ENSDARG00000060094,ENSDART00000084334,
ENSDARG00000058381,ENSDART00000048073,FBgn0267339
ENSDARG00000058381,ENSDART00000048073,FBgn0024846
ENSDARG00000058381,ENSDART00000048073,FBgn0015765
ENSDARG00000025309,ENSDART00000123387,FBgn0033015
ENSDARG00000062489,ENSDART00000054579,FBgn0035983
ENSDARG00000101778,ENSDART00000162750,FBgn0027844
ENSDARG00000098433,ENSDART00000169780,FBgn0030081
ENSDARG00000021351,ENSDART00000080256,
ENSDARG00000038321,ENSDART00000100918,
ENSDARG00000074756,ENSDART00000150209,
ENSDARG00000063370,ENSDART00000135027,
ENSDARG00000058791,ENSDART00000139276,
ENSDARG00000062699,ENSDART00000090930,FBgn0085442
ENSDARG00000076221,ENSDART00000113789,FBgn0015222
ENSDARG00000076221,ENSDART00000113789,FBgn0030449
ENSDARG00000099306,ENSDART00000166999,
ENSDARG00000058260,ENSDART00000081043,
ENSDARG00000057138,ENSDART00000079645,FBgn0265140
ENSDARG00000103618,ENSDART00000172415,
ENSDARG00000074734,ENSDART00000113135,
ENSDARG00000057772,ENSDART00000150989,
ENSDARG00000018411,ENSDART00000125371,FBgn0017581
ENSDARG00000074287,ENSDART00000114316,FBgn0002524
ENSDARG00000076472,ENSDART00000149812,FBgn0003028
ENSDARG00000034368,ENSDART00000050271,FBgn0041630
ENSDARG00000034368,ENSDART00000050271,FBgn0045063
ENSDARG00000034368,ENSDART00000050271,FBgn0041629
ENSDARG00000078707,ENSDART00000156179,FBgn0264273
ENSDARG00000078707,ENSDART00000156179,FBgn0011260
ENSDARG00000042613,ENSDART00000137734,
ENSDARG00000100223,ENSDART00000168675,
ENSDARG00000059485,ENSDART00000082745,FBgn0261822
ENSDARG00000043457,ENSDART00000063800,FBgn0001092
ENSDARG00000043457,ENSDART00000063800,FBgn0001091
ENSDARG00000032606,ENSDART00000109620,FBgn0014029
ENSDARG00000032606,ENSDART00000109620,FBgn0026361
ENSDARG00000019487,ENSDART00000026313,FBgn0034914
ENSDARG00000015392,ENSDART00000081245,FBgn0033160
ENSDARG00000039225,ENSDART00000111204,FBgn0033194
ENSDARG00000003904,ENSDART00000011876,
ENSDARG00000019808,ENSDART00000026448,FBgn0013733
ENSDARG00000032704,ENSDART00000045615,FBgn0260779
ENSDARG00000086481,ENSDART00000129138,FBgn0033216
ENSDARG00000086481,ENSDART00000129138,FBgn0033215
ENSDARG00000086481,ENSDART00000129138,FBgn0033214
ENSDARG00000068125,ENSDART00000140481,FBgn0052857
ENSDARG00000068125,ENSDART00000140481,FBgn0052500
ENSDARG00000068125,ENSDART00000140481,FBgn0053502
ENSDARG00000013250,ENSDART00000034523,
ENSDARG00000007988,ENSDART00000132179,
ENSDARG00000054864,ENSDART00000077125,FBgn0000108
ENSDARG00000099651,ENSDART00000160612,
ENSDARG00000056554,ENSDART00000079035,FBgn0264895
ENSDARG00000058940,ENSDART00000081909,
ENSDARG00000058053,ENSDART00000144296,
ENSDARG00000042477,ENSDART00000125232,FBgn0015239
ENSDARG00000012860,ENSDART00000162470,
ENSDARG00000019144,ENSDART00000004420,FBgn0016701
ENSDARG00000058606,ENSDART00000083033,FBgn0025625
ENSDARG00000044436,ENSDART00000065262,FBgn0020412
ENSDARG00000008548,ENSDART00000142804,
ENSDARG00000005576,ENSDART00000080404,
ENSDARG00000069846,ENSDART00000101985,
ENSDARG00000056252,ENSDART00000134190,
ENSDARG00000014003,ENSDART00000127383,FBgn0086901
ENSDARG00000009942,ENSDART00000011657,FBgn0035918
ENSDARG00000063197,ENSDART00000092087,
ENSDARG00000004930,ENSDART00000009920,FBgn0263346
ENSDARG00000092123,ENSDART00000147912,
ENSDARG00000061741,ENSDART00000088133,FBgn0010051
ENSDARG00000071014,ENSDART00000134271,
ENSDARG00000003829,ENSDART00000136217,FBgn0031530
ENSDARG00000056940,ENSDART00000079524,
ENSDARG00000062021,ENSDART00000089161,
ENSDARG00000045075,ENSDART00000133023,
ENSDARG00000016570,ENSDART00000039549,
ENSDARG00000063341,ENSDART00000092479,FBgn0033810
ENSDARG00000091003,ENSDART00000126460,
ENSDARG00000059887,ENSDART00000083778,FBgn0038106
ENSDARG00000070485,ENSDART00000103489,
ENSDARG00000074697,ENSDART00000111666,FBgn0265182
ENSDARG00000030087,ENSDART00000045036,FBgn0000250
ENSDARG00000077903,ENSDART00000110293,
ENSDARG00000042793,ENSDART00000149600,
ENSDARG00000074809,ENSDART00000114358,
ENSDARG00000003820,ENSDART00000153675,FBgn0000568
ENSDARG00000059760,ENSDART00000113358,FBgn0000057
ENSDARG00000079584,ENSDART00000110671,
ENSDARG00000070394,ENSDART00000103240,
ENSDARG00000060813,ENSDART00000171128,FBgn0085412
ENSDARG00000074677,ENSDART00000142154,
ENSDARG00000060853,ENSDART00000086176,FBgn0011771
ENSDARG00000101043,ENSDART00000157729,FBgn0013733
ENSDARG00000099195,ENSDART00000169337,
ENSDARG00000019541,ENSDART00000132572,FBgn0030478
ENSDARG00000101619,ENSDART00000160853,
ENSDARG00000101999,ENSDART00000171986,FBgn0031536
ENSDARG00000062469,ENSDART00000147572,FBgn0035142
ENSDARG00000011862,ENSDART00000027213,
ENSDARG00000061496,ENSDART00000087769,
ENSDARG00000013763,ENSDART00000133073,
ENSDARG00000092730,ENSDART00000132089,
ENSDARG00000061525,ENSDART00000142745,FBgn0035001
ENSDARG00000075887,ENSDART00000141977,FBgn0035207
ENSDARG00000089885,ENSDART00000138174,FBgn0033657
ENSDARG00000089885,ENSDART00000138174,FBgn0033028
ENSDARG00000019060,ENSDART00000133478,FBgn0038065
ENSDARG00000100969,ENSDART00000164596,
ENSDARG00000006639,ENSDART00000133893,FBgn0033309
ENSDARG00000037070,ENSDART00000053880,FBgn0030311
ENSDARG00000099122,ENSDART00000171107,FBgn0051950
ENSDARG00000036630,ENSDART00000053203,
ENSDARG00000023181,ENSDART00000034790,
ENSDARG00000094833,ENSDART00000146609,FBgn0040751
ENSDARG00000043856,ENSDART00000135919,FBgn0019932
ENSDARG00000018460,ENSDART00000122626,FBgn0265487
ENSDARG00000042544,ENSDART00000127996,FBgn0001941
ENSDARG00000078352,ENSDART00000113384,FBgn0013432
ENSDARG00000087093,ENSDART00000151625,FBgn0052280
ENSDARG00000087093,ENSDART00000151625,FBgn0034870
ENSDARG00000079886,ENSDART00000146758,
ENSDARG00000014083,ENSDART00000007353,FBgn0031431
ENSDARG00000014083,ENSDART00000007353,FBgn0032030
ENSDARG00000040004,ENSDART00000158953,
ENSDARG00000014962,ENSDART00000132740,FBgn0011826
ENSDARG00000014962,ENSDART00000132740,FBgn0030758
ENSDARG00000014962,ENSDART00000132740,FBgn0010015
ENSDARG00000007219,ENSDART00000100217,FBgn0000667
ENSDARG00000101034,ENSDART00000169639,
ENSDARG00000037528,ENSDART00000054652,
ENSDARG00000077069,ENSDART00000065652,
ENSDARG00000015851,ENSDART00000012670,FBgn0037737
ENSDARG00000044802,ENSDART00000065851,
ENSDARG00000103811,ENSDART00000168537,FBgn0034618
ENSDARG00000102291,ENSDART00000158064,FBgn0032198
ENSDARG00000102291,ENSDART00000158064,FBgn0028737
ENSDARG00000101471,ENSDART00000168386,
ENSDARG00000101744,ENSDART00000171210,FBgn0260400
ENSDARG00000101744,ENSDART00000171210,FBgn0086675
ENSDARG00000101744,ENSDART00000171210,FBgn0010263
ENSDARG00000030058,ENSDART00000018603,
ENSDARG00000101199,ENSDART00000168759,
ENSDARG00000020298,ENSDART00000019155,FBgn0028397
ENSDARG00000035327,ENSDART00000032481,FBgn0035957
ENSDARG00000035327,ENSDART00000032481,FBgn0000116
ENSDARG00000035327,ENSDART00000032481,FBgn0038373
ENSDARG00000035327,ENSDART00000032481,FBgn0050274
ENSDARG00000002336,ENSDART00000018514,FBgn0000463
ENSDARG00000052910,ENSDART00000144301,
ENSDARG00000015072,ENSDART00000010786,FBgn0030477
ENSDARG00000057096,ENSDART00000079692,FBgn0005590
ENSDARG00000003971,ENSDART00000012862,FBgn0003896
ENSDARG00000036194,ENSDART00000052569,FBgn0020912
ENSDARG00000102470,ENSDART00000170376,FBgn0050021
ENSDARG00000101624,ENSDART00000170983,FBgn0002525
ENSDARG00000101624,ENSDART00000170983,FBgn0010397
ENSDARG00000103498,ENSDART00000171617,
ENSDARG00000002787,ENSDART00000100633,FBgn0001139
ENSDARG00000055527,ENSDART00000077840,
ENSDARG00000053449,ENSDART00000128786,
ENSDARG00000020164,ENSDART00000026011,FBgn0040324
ENSDARG00000037746,ENSDART00000054987,FBgn0000042
ENSDARG00000037746,ENSDART00000054987,FBgn0000046
ENSDARG00000037746,ENSDART00000054987,FBgn0000045
ENSDARG00000037746,ENSDART00000054987,FBgn0000047
ENSDARG00000037746,ENSDART00000054987,FBgn0000043
ENSDARG00000037746,ENSDART00000054987,FBgn0000044
ENSDARG00000103979,ENSDART00000165235,
ENSDARG00000052997,ENSDART00000056252,
ENSDARG00000043317,ENSDART00000011135,FBgn0032006
ENSDARG00000042210,ENSDART00000061886,
ENSDARG00000058570,ENSDART00000081457,
ENSDARG00000068567,ENSDART00000149395,FBgn0004644
ENSDARG00000058961,ENSDART00000169978,
ENSDARG00000040777,ENSDART00000059753,FBgn0024913
ENSDARG00000079294,ENSDART00000108650,
ENSDARG00000058815,ENSDART00000081760,FBgn0004644
ENSDARG00000092947,ENSDART00000004812,
ENSDARG00000029263,ENSDART00000078466,FBgn0004053
ENSDARG00000013533,ENSDART00000012470,FBgn0000439
ENSDARG00000054033,ENSDART00000136415,FBgn0002522
ENSDARG00000038225,ENSDART00000055742,FBgn0003205
ENSDARG00000033999,ENSDART00000041728,
ENSDARG00000007009,ENSDART00000006043,FBgn0000015
ENSDARG00000058371,ENSDART00000129044,
ENSDARG00000020759,ENSDART00000002965,FBgn0000567
ENSDARG00000101576,ENSDART00000164594,FBgn0011723
ENSDARG00000053136,ENSDART00000075127,
ENSDARG00000070787,ENSDART00000003891,
ENSDARG00000030756,ENSDART00000021977,
ENSDARG00000038867,ENSDART00000056747,FBgn0004644
ENSDARG00000022280,ENSDART00000035967,FBgn0004656
ENSDARG00000016526,ENSDART00000025153,FBgn0001138
ENSDARG00000040087,ENSDART00000058627,FBgn0085376
ENSDARG00000040764,ENSDART00000059732,FBgn0000575
ENSDARG00000019644,ENSDART00000010777,FBgn0033856
ENSDARG00000019644,ENSDART00000010777,FBgn0001258
ENSDARG00000037421,ENSDART00000054460,FBgn0003499
ENSDARG00000021833,ENSDART00000105762,FBgn0003513
ENSDARG00000039701,ENSDART00000058036,FBgn0008646
ENSDARG00000039701,ENSDART00000058036,FBgn0000576
ENSDARG00000003399,ENSDART00000025583,
ENSDARG00000087094,ENSDART00000125254,FBgn0000659
ENSDARG00000053650,ENSDART00000075721,FBgn0004897
ENSDARG00000053650,ENSDART00000075721,FBgn0004898
ENSDARG00000101717,ENSDART00000167433,FBgn0005613
ENSDARG00000069093,ENSDART00000100234,
ENSDARG00000017174,ENSDART00000008469,
ENSDARG00000011956,ENSDART00000007073,FBgn0000157
ENSDARG00000031756,ENSDART00000148106,FBgn0011656
ENSDARG00000042296,ENSDART00000113388,
ENSDARG00000042291,ENSDART00000102778,FBgn0000157
ENSDARG00000035559,ENSDART00000051549,
ENSDARG00000086352,ENSDART00000099360,
ENSDARG00000041051,ENSDART00000060150,
ENSDARG00000013409,ENSDART00000019364,FBgn0000490
ENSDARG00000033443,ENSDART00000077854,
ENSDARG00000033144,ENSDART00000049167,FBgn0029133
ENSDARG00000002165,ENSDART00000005105,FBgn0029133
ENSDARG00000017803,ENSDART00000018228,FBgn0046332
ENSDARG00000017803,ENSDART00000018228,FBgn0003371
ENSDARG00000019732,ENSDART00000013394,FBgn0027786
ENSDARG00000019732,ENSDART00000013394,FBgn0029963
ENSDARG00000000656,ENSDART00000000698,FBgn0010590
ENSDARG00000073872,ENSDART00000114464,FBgn0086674
ENSDARG00000005356,ENSDART00000140391,
ENSDARG00000018643,ENSDART00000009642,
ENSDARG00000058117,ENSDART00000080927,FBgn0011288
ENSDARG00000058117,ENSDART00000080927,FBgn0266720
ENSDARG00000103554,ENSDART00000160208,FBgn0004647
ENSDARG00000009021,ENSDART00000020261,
ENSDARG00000102441,ENSDART00000171009,
ENSDARG00000015201,ENSDART00000092718,FBgn0086768
ENSDARG00000006266,ENSDART00000005720,FBgn0016917
ENSDARG00000040076,ENSDART00000055921,
ENSDARG00000068701,ENSDART00000099462,
ENSDARG00000040159,ENSDART00000167321,
ENSDARG00000008165,ENSDART00000034544,FBgn0026404
ENSDARG00000008165,ENSDART00000034544,FBgn0020381
ENSDARG00000017624,ENSDART00000012644,
ENSDARG00000058325,ENSDART00000104757,FBgn0026404
ENSDARG00000058325,ENSDART00000104757,FBgn0020381
ENSDARG00000010029,ENSDART00000016983,FBgn0033710
ENSDARG00000010029,ENSDART00000016983,FBgn0050046
ENSDARG00000010029,ENSDART00000016983,FBgn0050203
ENSDARG00000010029,ENSDART00000016983,FBgn0026721
ENSDARG00000023694,ENSDART00000031828,FBgn0033710
ENSDARG00000023694,ENSDART00000031828,FBgn0050046
ENSDARG00000023694,ENSDART00000031828,FBgn0050203
ENSDARG00000023694,ENSDART00000031828,FBgn0026721
ENSDARG00000036912,ENSDART00000105146,
ENSDARG00000033551,ENSDART00000043117,
ENSDARG00000104307,ENSDART00000167757,FBgn0002522
ENSDARG00000059001,ENSDART00000081985,
ENSDARG00000030270,ENSDART00000103395,
ENSDARG00000020647,ENSDART00000006482,
ENSDARG00000018840,ENSDART00000019450,
ENSDARG00000000069,ENSDART00000000070,FBgn0033624
ENSDARG00000006791,ENSDART00000148660,FBgn0023094
ENSDARG00000041381,ENSDART00000099849,FBgn0023094
ENSDARG00000010519,ENSDART00000024304,FBgn0003068
ENSDARG00000099197,ENSDART00000158825,
ENSDARG00000018817,ENSDART00000014843,
ENSDARG00000012389,ENSDART00000146708,
ENSDARG00000016138,ENSDART00000103798,FBgn0030573
ENSDARG00000009779,ENSDART00000114284,
ENSDARG00000087646,ENSDART00000130697,FBgn0083981
ENSDARG00000087646,ENSDART00000130697,FBgn0259162
ENSDARG00000087646,ENSDART00000130697,FBgn0002576
ENSDARG00000087646,ENSDART00000130697,FBgn0003300
ENSDARG00000004782,ENSDART00000125883,FBgn0010389
ENSDARG00000004782,ENSDART00000125883,FBgn0005592
ENSDARG00000036057,ENSDART00000052345,
ENSDARG00000005315,ENSDART00000134570,FBgn0000114
ENSDARG00000005315,ENSDART00000134570,FBgn0262475
ENSDARG00000004757,ENSDART00000024320,FBgn0022959
ENSDARG00000010477,ENSDART00000021417,
ENSDARG00000056627,ENSDART00000125923,
ENSDARG00000070677,ENSDART00000169402,FBgn0031375
ENSDARG00000014047,ENSDART00000006173,
ENSDARG00000006137,ENSDART00000016225,FBgn0035028
ENSDARG00000076833,ENSDART00000139387,FBgn0015777
ENSDARG00000076833,ENSDART00000139387,FBgn0015776
ENSDARG00000076833,ENSDART00000139387,FBgn0032946
ENSDARG00000042724,ENSDART00000062676,FBgn0040273
ENSDARG00000103697,ENSDART00000158162,FBgn0264075
ENSDARG00000028386,ENSDART00000035558,
ENSDARG00000018259,ENSDART00000104950,FBgn0266433
ENSDARG00000007739,ENSDART00000006449,FBgn0266433
ENSDARG00000001870,ENSDART00000048828,FBgn0266433
ENSDARG00000039828,ENSDART00000058256,
ENSDARG00000004695,ENSDART00000135381,FBgn0027364
ENSDARG00000056683,ENSDART00000079210,FBgn0013762
ENSDARG00000000857,ENSDART00000040362,FBgn0267339
ENSDARG00000000857,ENSDART00000040362,FBgn0024846
ENSDARG00000000857,ENSDART00000040362,FBgn0015765
ENSDARG00000104068,ENSDART00000159326,
ENSDARG00000004598,ENSDART00000017810,
ENSDARG00000041005,ENSDART00000060087,
ENSDARG00000015955,ENSDART00000002341,
ENSDARG00000043133,ENSDART00000146094,
ENSDARG00000054616,ENSDART00000076850,
ENSDARG00000016081,ENSDART00000028093,
ENSDARG00000055381,ENSDART00000077732,
ENSDARG00000011583,ENSDART00000128609,FBgn0016054
ENSDARG00000091131,ENSDART00000171045,FBgn0016054
ENSDARG00000027620,ENSDART00000002221,FBgn0002937
ENSDARG00000007377,ENSDART00000149039,FBgn0013307
ENSDARG00000007377,ENSDART00000149039,FBgn0013308
ENSDARG00000042277,ENSDART00000062003,FBgn0040324
ENSDARG00000044365,ENSDART00000163607,
ENSDARG00000035563,ENSDART00000051553,
ENSDARG00000034424,ENSDART00000097822,FBgn0015777
ENSDARG00000034424,ENSDART00000097822,FBgn0015776
ENSDARG00000034424,ENSDART00000097822,FBgn0032946
ENSDARG00000098903,ENSDART00000171325,FBgn0263112
ENSDARG00000021225,ENSDART00000015723,FBgn0261854
ENSDARG00000042667,ENSDART00000062587,
ENSDARG00000040432,ENSDART00000059188,
ENSDARG00000015495,ENSDART00000014916,FBgn0261705
ENSDARG00000013168,ENSDART00000019323,FBgn0004197
ENSDARG00000056438,ENSDART00000078936,FBgn0010109
ENSDARG00000056438,ENSDART00000078936,FBgn0001168
ENSDARG00000056438,ENSDART00000078936,FBgn0032741
ENSDARG00000025372,ENSDART00000037557,
ENSDARG00000006615,ENSDART00000144138,
ENSDARG00000013968,ENSDART00000130379,FBgn0000416
ENSDARG00000042725,ENSDART00000062702,
ENSDARG00000036074,ENSDART00000052366,
ENSDARG00000036073,ENSDART00000052365,
ENSDARG00000087303,ENSDART00000122734,
ENSDARG00000002937,ENSDART00000028018,FBgn0001235
ENSDARG00000012987,ENSDART00000022437,FBgn0003074
ENSDARG00000103826,ENSDART00000166345,FBgn0003074
ENSDARG00000044356,ENSDART00000130799,
ENSDARG00000052039,ENSDART00000073778,FBgn0026404
ENSDARG00000052039,ENSDART00000073778,FBgn0020381
ENSDARG00000011989,ENSDART00000037879,FBgn0004102
ENSDARG00000059809,ENSDART00000144150,FBgn0013759
ENSDARG00000043658,ENSDART00000159751,
ENSDARG00000034785,ENSDART00000046283,FBgn0005677
ENSDARG00000004111,ENSDART00000087844,
ENSDARG00000038439,ENSDART00000056095,
ENSDARG00000054823,ENSDART00000077087,FBgn0000575
ENSDARG00000013415,ENSDART00000024919,FBgn0002525
ENSDARG00000013415,ENSDART00000024919,FBgn0010397
ENSDARG00000006052,ENSDART00000008424,
ENSDARG00000009922,ENSDART00000017173,
ENSDARG00000102896,ENSDART00000171922,FBgn0038948
ENSDARG00000009864,ENSDART00000005168,FBgn0037561
ENSDARG00000092553,ENSDART00000105726,FBgn0003360
ENSDARG00000038882,ENSDART00000130413,FBgn0015391
ENSDARG00000102798,ENSDART00000159629,FBgn0014861
ENSDARG00000037153,ENSDART00000054013,FBgn0262515
ENSDARG00000019300,ENSDART00000020703,FBgn0036038
ENSDARG00000002591,ENSDART00000011931,FBgn0040078
ENSDARG00000035136,ENSDART00000137110,
ENSDARG00000025436,ENSDART00000131758,
ENSDARG00000029432,ENSDART00000067159,FBgn0035187
ENSDARG00000018404,ENSDART00000127667,
ENSDARG00000003701,ENSDART00000015547,
ENSDARG00000099776,ENSDART00000170216,FBgn0001145
ENSDARG00000099776,ENSDART00000170216,FBgn0001142
ENSDARG00000077226,ENSDART00000134514,FBgn0000212
ENSDARG00000055305,ENSDART00000077627,FBgn0011829
ENSDARG00000026726,ENSDART00000031665,FBgn0000084
ENSDARG00000100095,ENSDART00000170560,FBgn0000084
ENSDARG00000003216,ENSDART00000011967,FBgn0000084
ENSDARG00000077383,ENSDART00000101775,FBgn0000084
ENSDARG00000002632,ENSDART00000149089,FBgn0000084
ENSDARG00000034541,ENSDART00000039832,
ENSDARG00000016132,ENSDART00000045763,FBgn0038475
ENSDARG00000100003,ENSDART00000166921,FBgn0001145
ENSDARG00000100003,ENSDART00000166921,FBgn0001142
ENSDARG00000010097,ENSDART00000017179,
ENSDARG00000042824,ENSDART00000062854,FBgn0262975
ENSDARG00000037790,ENSDART00000055064,
ENSDARG00000028275,ENSDART00000038924,FBgn0037665
ENSDARG00000053684,ENSDART00000075744,FBgn0039425
ENSDARG00000053684,ENSDART00000075744,FBgn0000064
ENSDARG00000021494,ENSDART00000145426,FBgn0004914
ENSDARG00000011665,ENSDART00000020741,FBgn0039425
ENSDARG00000011665,ENSDART00000020741,FBgn0000064
ENSDARG00000070914,ENSDART00000104496,FBgn0036844
ENSDARG00000030758,ENSDART00000043226,FBgn0036926
ENSDARG00000008363,ENSDART00000149520,
ENSDARG00000104290,ENSDART00000158705,
ENSDARG00000069118,ENSDART00000100324,FBgn0027492
ENSDARG00000015474,ENSDART00000009356,FBgn0027492
ENSDARG00000089936,ENSDART00000145285,FBgn0040650
ENSDARG00000003193,ENSDART00000025451,FBgn0261986
ENSDARG00000044528,ENSDART00000047896,FBgn0265575
ENSDARG00000044528,ENSDART00000047896,FBgn0028491
ENSDARG00000017676,ENSDART00000026712,
ENSDARG00000006019,ENSDART00000005021,FBgn0037607
ENSDARG00000006019,ENSDART00000005021,FBgn0036784
ENSDARG00000104906,ENSDART00000160616,
ENSDARG00000102147,ENSDART00000168496,FBgn0038286
ENSDARG00000003570,ENSDART00000004879,FBgn0039562
ENSDARG00000058467,ENSDART00000081326,FBgn0031492
ENSDARG00000032619,ENSDART00000049240,FBgn0028397
ENSDARG00000006477,ENSDART00000017859,FBgn0030753
ENSDARG00000095947,ENSDART00000157464,FBgn0026602
ENSDARG00000095947,ENSDART00000157464,FBgn0037995
ENSDARG00000095947,ENSDART00000157464,FBgn0036337
ENSDARG00000005423,ENSDART00000008287,FBgn0014869
ENSDARG00000005423,ENSDART00000008287,FBgn0011270
ENSDARG00000098627,ENSDART00000159948,FBgn0020443
ENSDARG00000011079,ENSDART00000003648,FBgn0038597
ENSDARG00000016357,ENSDART00000034011,
ENSDARG00000020235,ENSDART00000129313,
ENSDARG00000033170,ENSDART00000048632,FBgn0037665
ENSDARG00000029305,ENSDART00000042006,FBgn0052082
ENSDARG00000004311,ENSDART00000021396,
ENSDARG00000076846,ENSDART00000101701,
ENSDARG00000025522,ENSDART00000035031,
ENSDARG00000014488,ENSDART00000038364,FBgn0027844
ENSDARG00000018814,ENSDART00000009698,FBgn0023441
ENSDARG00000070047,ENSDART00000102483,FBgn0028743
ENSDARG00000013095,ENSDART00000017148,FBgn0040319
ENSDARG00000031100,ENSDART00000061659,
ENSDARG00000086309,ENSDART00000127476,FBgn0032398
ENSDARG00000010400,ENSDART00000099738,FBgn0030699
ENSDARG00000002445,ENSDART00000017445,FBgn0035625
ENSDARG00000013087,ENSDART00000016181,FBgn0027608
ENSDARG00000013087,ENSDART00000016181,FBgn0043070
ENSDARG00000035650,ENSDART00000051697,FBgn0000578
ENSDARG00000076799,ENSDART00000108609,FBgn0014380
ENSDARG00000044776,ENSDART00000065819,FBgn0030529
ENSDARG00000009677,ENSDART00000024906,
ENSDARG00000008867,ENSDART00000042250,FBgn0004636
ENSDARG00000033768,ENSDART00000046274,FBgn0032204
ENSDARG00000033597,ENSDART00000152705,FBgn0027885
ENSDARG00000029544,ENSDART00000048759,FBgn0000575
ENSDARG00000025147,ENSDART00000031047,FBgn0033629
ENSDARG00000025147,ENSDART00000031047,FBgn0032074
ENSDARG00000025147,ENSDART00000031047,FBgn0032943
ENSDARG00000036102,ENSDART00000104035,FBgn0036556
ENSDARG00000057234,ENSDART00000079842,
ENSDARG00000026908,ENSDART00000037183,FBgn0029709
ENSDARG00000038113,ENSDART00000055564,FBgn0035318
ENSDARG00000058597,ENSDART00000149260,FBgn0034988
ENSDARG00000040287,ENSDART00000058956,FBgn0004907
ENSDARG00000059337,ENSDART00000082434,FBgn0033748
ENSDARG00000059337,ENSDART00000082434,FBgn0033749
ENSDARG00000038473,ENSDART00000035505,
ENSDARG00000098916,ENSDART00000169957,
ENSDARG00000098574,ENSDART00000167826,FBgn0024285
ENSDARG00000008370,ENSDART00000025326,FBgn0002413
ENSDARG00000012688,ENSDART00000132874,FBgn0035423
ENSDARG00000103364,ENSDART00000159445,FBgn0261955
ENSDARG00000002523,ENSDART00000038888,FBgn0039537
ENSDARG00000039269,ENSDART00000057377,FBgn0023535
ENSDARG00000035872,ENSDART00000098842,FBgn0029975
ENSDARG00000092112,ENSDART00000015302,FBgn0033074
ENSDARG00000092112,ENSDART00000015302,FBgn0016041
ENSDARG00000011521,ENSDART00000005345,FBgn0037513
ENSDARG00000038429,ENSDART00000056082,FBgn0261647
ENSDARG00000004726,ENSDART00000054809,FBgn0035416
ENSDARG00000002365,ENSDART00000011076,FBgn0040918
ENSDARG00000007693,ENSDART00000016597,FBgn0000250
ENSDARG00000003175,ENSDART00000021121,FBgn0011708
ENSDARG00000021343,ENSDART00000008854,FBgn0021874
ENSDARG00000005210,ENSDART00000011645,
ENSDARG00000045074,ENSDART00000066269,FBgn0039889
ENSDARG00000007098,ENSDART00000028008,FBgn0031285
ENSDARG00000073997,ENSDART00000037109,FBgn0026370
ENSDARG00000027046,ENSDART00000033817,FBgn0027507
ENSDARG00000040874,ENSDART00000040538,
ENSDARG00000038576,ENSDART00000035762,
ENSDARG00000013979,ENSDART00000006373,FBgn0052177
ENSDARG00000026723,ENSDART00000154503,FBgn0038826
ENSDARG00000102394,ENSDART00000170714,FBgn0030089
ENSDARG00000009754,ENSDART00000128309,
ENSDARG00000036637,ENSDART00000053221,
ENSDARG00000103578,ENSDART00000168022,FBgn0004915
ENSDARG00000000568,ENSDART00000100642,FBgn0014037
ENSDARG00000044852,ENSDART00000065922,FBgn0036318
ENSDARG00000104149,ENSDART00000164376,FBgn0037647
ENSDARG00000019113,ENSDART00000009081,FBgn0259482
ENSDARG00000003017,ENSDART00000008490,FBgn0004436
ENSDARG00000032129,ENSDART00000111878,FBgn0010282
ENSDARG00000009505,ENSDART00000008243,FBgn0029161
ENSDARG00000056719,ENSDART00000079248,FBgn0262476
ENSDARG00000056719,ENSDART00000079248,FBgn0029663
ENSDARG00000012140,ENSDART00000004899,FBgn0040394
ENSDARG00000016318,ENSDART00000015670,FBgn0051390
ENSDARG00000022983,ENSDART00000034638,FBgn0031395
ENSDARG00000045776,ENSDART00000067293,FBgn0034802
ENSDARG00000054906,ENSDART00000077189,
ENSDARG00000011841,ENSDART00000012888,FBgn0031941
ENSDARG00000011841,ENSDART00000012888,FBgn0010612
ENSDARG00000024116,ENSDART00000031727,
ENSDARG00000032373,ENSDART00000047515,
ENSDARG00000074849,ENSDART00000106172,FBgn0010333
ENSDARG00000074849,ENSDART00000106172,FBgn0014011
ENSDARG00000101413,ENSDART00000170778,FBgn0036844
ENSDARG00000019360,ENSDART00000011865,FBgn0262125
ENSDARG00000017272,ENSDART00000021942,
ENSDARG00000014161,ENSDART00000015780,FBgn0002707
ENSDARG00000041565,ENSDART00000060935,FBgn0033017
ENSDARG00000100487,ENSDART00000165935,FBgn0039348
ENSDARG00000036966,ENSDART00000053684,FBgn0036698
ENSDARG00000087375,ENSDART00000129312,
ENSDARG00000076815,ENSDART00000111462,FBgn0037249
ENSDARG00000099612,ENSDART00000162867,
ENSDARG00000002597,ENSDART00000004546,FBgn0035016
ENSDARG00000019842,ENSDART00000027316,FBgn0033029
ENSDARG00000017294,ENSDART00000154429,
ENSDARG00000018953,ENSDART00000020386,FBgn0046114
ENSDARG00000100971,ENSDART00000170543,
ENSDARG00000032469,ENSDART00000048722,FBgn0052626
ENSDARG00000023176,ENSDART00000028301,FBgn0003965
ENSDARG00000018989,ENSDART00000002469,FBgn0026418
ENSDARG00000099974,ENSDART00000170415,
ENSDARG00000018956,ENSDART00000002095,FBgn0033899
ENSDARG00000014806,ENSDART00000133998,FBgn0032394
