WBID,length
WBGene00013920,1907
WBGene00013920,2004
WBGene00013921,1778
WBGene00013921,1864
WBGene00013921,1557
WBGene00013921,1736
WBGene00013921,1585
WBGene00013921,1543
WBGene00013922,723
WBGene00013923,1479
WBGene00013924,1321
WBGene00013924,1498
WBGene00013925,788
WBGene00013925,836
WBGene00013925,198
WBGene00013926,2531
WBGene00013927,734
WBGene00013928,694
WBGene00013929,669
WBGene00013930,603
WBGene00013931,632
WBGene00013932,738
WBGene00013933,715
WBGene00013934,1320
WBGene00013934,1623
WBGene00013935,738
WBGene00013937,744
WBGene00013938,807
WBGene00013939,750
WBGene00013940,1071
WBGene00013941,780
WBGene00013942,558
WBGene00013943,774
WBGene00013944,2265
WBGene00013946,1008
WBGene00013947,896
WBGene00013947,930
WBGene00013947,813
WBGene00013949,1159
WBGene00013950,1062
WBGene00013951,231
WBGene00013953,834
WBGene00013954,696
WBGene00013955,2227
WBGene00013955,2366
WBGene00013956,1122
WBGene00013957,1211
WBGene00013958,686
WBGene00013959,1407
WBGene00013960,2153
WBGene00013960,824
WBGene00013961,631
WBGene00013962,1901
WBGene00013962,1905
WBGene00013962,1718
WBGene00013963,2189
WBGene00013963,2290
WBGene00013963,1994
WBGene00013964,621
WBGene00013965,3858
WBGene00013965,3258
WBGene00013965,3171
WBGene00013966,968
WBGene00013967,1293
WBGene00013967,1409
WBGene00013968,472
WBGene00013969,4843
WBGene00013969,4756
WBGene00013969,4688
WBGene00013969,4601
WBGene00013969,4867
WBGene00013969,4780
WBGene00013970,1762
WBGene00013971,640
WBGene00013972,709
WBGene00013973,1179
WBGene00013974,1335
WBGene00013975,1328
WBGene00013976,1395
WBGene00013978,1061
WBGene00013979,1144
WBGene00013980,839
WBGene00013982,863
WBGene00013983,1841
WBGene00013983,1725
WBGene00013984,336
WBGene00013985,4007
WBGene00013985,4086
WBGene00013985,4005
WBGene00013986,521
WBGene00013987,622
WBGene00013988,304
WBGene00013989,417
WBGene00013994,3565
WBGene00013995,921
WBGene00013996,1686
WBGene00013997,2532
WBGene00013998,1624
WBGene00013999,1084
WBGene00014000,1033
WBGene00014001,1659
WBGene00014001,1679
WBGene00014001,1679
WBGene00014002,552
WBGene00014002,495
WBGene00014003,571
WBGene00014004,1680
WBGene00014006,806
WBGene00014007,1000
WBGene00014008,969
WBGene00014009,1035
WBGene00014011,2150
WBGene00014012,1673
WBGene00014012,1754
WBGene00014013,1452
WBGene00014014,2578
WBGene00014015,2597
WBGene00014016,469
WBGene00014016,383
WBGene00014017,980
WBGene00014018,1473
WBGene00014019,1007
WBGene00014020,627
WBGene00014021,1617
WBGene00014022,632
WBGene00014023,2124
WBGene00014024,308
WBGene00014025,1189
WBGene00014027,687
WBGene00014027,738
WBGene00014028,1917
WBGene00014028,1959
WBGene00014029,834
WBGene00014029,1209
WBGene00014030,594
WBGene00014030,732
WBGene00014031,769
WBGene00014032,741
WBGene00014033,1214
WBGene00014033,1295
WBGene00014033,1163
WBGene00014033,1202
WBGene00014034,847
WBGene00014035,1673
WBGene00014035,1719
WBGene00014036,1551
WBGene00014037,785
WBGene00014038,330
WBGene00014039,782
WBGene00014040,1954
WBGene00014041,414
WBGene00014042,195
WBGene00014043,1257
WBGene00014044,435
WBGene00014045,1191
WBGene00014046,1300
WBGene00014047,1266
WBGene00014048,1277
WBGene00014049,345
WBGene00014049,321
WBGene00014050,492
WBGene00014051,3211
WBGene00014051,2026
WBGene00014051,3019
WBGene00014051,1925
WBGene00014051,2866
WBGene00014052,919
WBGene00014053,722
WBGene00014054,1654
WBGene00014055,640
WBGene00014055,823
WBGene00014057,618
WBGene00014057,387
WBGene00014058,1034
WBGene00014060,1500
WBGene00014061,441
WBGene00014062,939
WBGene00014063,1245
WBGene00014064,501
WBGene00014065,1066
WBGene00014065,1017
WBGene00014065,1135
WBGene00014066,3159
WBGene00014067,697
WBGene00014068,1071
WBGene00014069,492
WBGene00014070,972
WBGene00014073,1035
WBGene00014073,982
WBGene00014074,1128
WBGene00014075,1770
WBGene00014075,1878
WBGene00014075,1455
WBGene00014075,1707
WBGene00014075,1280
WBGene00014075,1155
WBGene00014075,1280
WBGene00014075,1155
WBGene00014075,1280
WBGene00014076,1630
WBGene00014076,1674
WBGene00014077,1771
WBGene00014077,1726
WBGene00014078,2042
WBGene00014079,1247
WBGene00014079,288
WBGene00014080,1689
WBGene00014081,1298
WBGene00014082,970
WBGene00014083,991
WBGene00014084,453
WBGene00014085,1409
WBGene00014086,787
WBGene00014087,2347
WBGene00014087,2373
WBGene00014088,895
WBGene00014088,1021
WBGene00014089,2792
WBGene00014090,564
WBGene00014090,584
WBGene00014091,1489
WBGene00014092,1882
WBGene00014092,1897
WBGene00014092,1507
WBGene00014092,1897
WBGene00014093,855
WBGene00014094,1367
WBGene00014095,1941
WBGene00014095,1756
WBGene00014096,1466
WBGene00014097,2738
WBGene00014098,3033
WBGene00014098,3062
WBGene00014098,3031
WBGene00014098,2964
WBGene00014099,603
WBGene00014100,1118
WBGene00014101,1459
WBGene00014101,1453
WBGene00014101,1394
WBGene00014102,1809
WBGene00014103,1319
WBGene00014104,271
WBGene00014105,402
WBGene00014105,588
WBGene00014106,1530
WBGene00014107,537
WBGene00014108,456
WBGene00014108,698
WBGene00014109,974
WBGene00014111,826
WBGene00014112,973
WBGene00014113,2658
WBGene00014113,2658
WBGene00014114,3327
WBGene00014115,2538
WBGene00014116,808
WBGene00014117,826
WBGene00014118,1313
WBGene00014119,2376
WBGene00014119,2286
WBGene00014119,2268
WBGene00014119,2178
WBGene00014120,1471
WBGene00014121,755
WBGene00014122,1113
WBGene00014123,1725
WBGene00014124,2255
WBGene00014124,2246
WBGene00014125,738
WBGene00014127,1700
WBGene00014128,1098
WBGene00014129,812
WBGene00014130,714
WBGene00014131,740
WBGene00014132,1455
WBGene00014135,1458
WBGene00014136,1490
WBGene00014136,1512
WBGene00014137,1007
WBGene00014138,1189
WBGene00014139,1181
WBGene00014139,693
WBGene00014140,673
WBGene00014141,1420
WBGene00014142,570
WBGene00014143,930
WBGene00014144,1274
WBGene00014145,573
WBGene00014148,779
WBGene00014148,774
WBGene00014149,1072
WBGene00014150,459
WBGene00014151,4250
WBGene00014151,1932
WBGene00014152,840
WBGene00014153,869
WBGene00014153,600
WBGene00014154,674
WBGene00014155,621
WBGene00014156,632
WBGene00014157,706
WBGene00014158,1116
WBGene00014159,1126
WBGene00014160,1983
WBGene00014161,1137
WBGene00014162,1491
WBGene00014163,1808
WBGene00014164,1520
WBGene00014165,2508
WBGene00014166,1646
WBGene00014168,684
WBGene00014168,647
WBGene00014169,832
WBGene00014170,462
WBGene00014171,3088
WBGene00014171,3033
WBGene00014172,733
WBGene00014172,543
WBGene00014172,210
WBGene00014172,733
WBGene00014173,888
WBGene00014174,520
WBGene00014175,531
WBGene00014176,1292
WBGene00014177,890
WBGene00014177,971
WBGene00014178,905
WBGene00014178,285
WBGene00014179,2364
WBGene00014180,1044
WBGene00014181,1683
WBGene00014181,1743
WBGene00014182,906
WBGene00014183,1119
WBGene00014183,1129
WBGene00014184,1486
WBGene00014184,1361
WBGene00014186,522
WBGene00014188,906
WBGene00014189,1172
WBGene00014190,1113
WBGene00014191,1085
WBGene00014192,1161
WBGene00014192,1059
WBGene00014193,1014
WBGene00014194,1581
WBGene00014195,1006
WBGene00014196,1079
WBGene00014197,1730
WBGene00014198,2497
WBGene00014199,2234
WBGene00014200,990
WBGene00014201,1500
WBGene00014202,2547
WBGene00014203,1122
WBGene00014204,1641
WBGene00014204,1675
WBGene00014205,885
WBGene00014206,1028
WBGene00014207,1332
WBGene00014207,1332
WBGene00014208,6721
WBGene00014208,7392
WBGene00014209,1295
WBGene00014210,1719
WBGene00014213,1426
WBGene00014213,1476
WBGene00014214,1231
WBGene00014215,2621
WBGene00014215,2637
WBGene00014216,619
WBGene00014217,996
WBGene00014218,2286
WBGene00014218,1352
WBGene00014219,2055
WBGene00014220,2355
WBGene00014221,1095
WBGene00014222,618
WBGene00014223,902
WBGene00014224,493
WBGene00014225,264
WBGene00014226,389
WBGene00014227,1326
WBGene00014227,1380
WBGene00014228,1502
WBGene00014228,1457
WBGene00014229,1083
WBGene00014230,972
WBGene00014232,1988
WBGene00014232,1885
WBGene00014232,1978
WBGene00014233,618
WBGene00014234,725
WBGene00014234,712
WBGene00014235,1143
WBGene00014236,1437
WBGene00014238,1592
WBGene00014239,1576
WBGene00014240,481
WBGene00014241,762
WBGene00014242,429
WBGene00014243,5379
WBGene00014243,1062
WBGene00014244,996
WBGene00014244,839
WBGene00014245,481
WBGene00014246,468
WBGene00014247,483
WBGene00014248,1311
WBGene00014248,1344
WBGene00014249,1740
WBGene00014249,1764
WBGene00014249,1787
WBGene00014250,1189
WBGene00014251,740
WBGene00014252,704
WBGene00014253,673
WBGene00014253,696
WBGene00014254,1742
WBGene00014255,1245
WBGene00014256,1144
WBGene00014258,1565
WBGene00014259,794
WBGene00014259,905
WBGene00014260,533
WBGene00014261,1744
WBGene00014261,1873
WBGene00014261,1909
WBGene00014261,1912
WBGene00014261,1958
WBGene00014261,1861
WBGene00014261,1922
WBGene00014261,378
WBGene00014262,1491
WBGene00014262,1847
WBGene00014300,831
WBGene00014300,754
WBGene00014300,687
WBGene00014300,1502
WBGene00014300,1669
WBGene00014300,1219
WBGene00014300,1235
WBGene00014300,414
WBGene00014569,661
WBGene00014569,210
WBGene00014569,327
WBGene00014666,3204
WBGene00014666,3643
WBGene00014666,3262
WBGene00014666,3064
WBGene00014666,3503
WBGene00014668,694
WBGene00014669,1790
WBGene00014669,1354
WBGene00014669,1298
WBGene00014679,918
WBGene00014697,1567
WBGene00014698,310
WBGene00014698,371
WBGene00014699,270
WBGene00014700,264
WBGene00014761,907
WBGene00014793,835
WBGene00014793,829
WBGene00014793,496
WBGene00014801,4088
WBGene00014801,1244
WBGene00014807,1337
WBGene00014826,837
WBGene00014826,774
WBGene00014826,777
WBGene00014826,729
WBGene00014826,619
WBGene00014836,1079
WBGene00014836,411
WBGene00014848,1244
WBGene00014864,1002
WBGene00014871,499
WBGene00014871,395
WBGene00014871,392
WBGene00014924,858
WBGene00014926,981
WBGene00014926,705
WBGene00014926,637
WBGene00014938,634
WBGene00014938,638
WBGene00014938,816
WBGene00014938,775
WBGene00014938,892
WBGene00014938,786
WBGene00014953,309
WBGene00014989,1348
WBGene00014989,1353
WBGene00014997,711
WBGene00014998,1604
WBGene00014999,959
WBGene00015000,1364
WBGene00015001,585
WBGene00015002,963
WBGene00015003,120
WBGene00015004,692
WBGene00015005,1106
WBGene00015006,665
WBGene00015007,2343
WBGene00015007,2483
WBGene00015007,2798
WBGene00015007,2906
WBGene00015007,3046
WBGene00015007,2448
WBGene00015008,721
WBGene00015009,1529
WBGene00015010,466
WBGene00015010,465
WBGene00015011,756
WBGene00015011,865
WBGene00015012,1014
WBGene00015012,1018
WBGene00015013,888
WBGene00015014,807
WBGene00015015,651
WBGene00015017,2669
WBGene00015017,2461
WBGene00015018,927
WBGene00015018,990
WBGene00015019,1362
WBGene00015020,220
WBGene00015021,1428
WBGene00015022,512
WBGene00015023,1915
WBGene00015024,1457
WBGene00015024,1502
WBGene00015025,954
WBGene00015026,1711
WBGene00015027,692
WBGene00015028,11033
WBGene00015028,11063
WBGene00015029,974
WBGene00015030,1122
WBGene00015031,426
WBGene00015032,463
WBGene00015033,270
WBGene00015034,828
WBGene00015035,1871
WBGene00015035,2259
WBGene00015035,2135
WBGene00015036,1189
WBGene00015037,2090
WBGene00015038,1345
WBGene00015038,1340
WBGene00015038,1133
WBGene00015038,572
WBGene00015040,1533
WBGene00015041,1497
WBGene00015041,1577
WBGene00015042,1500
WBGene00015043,1650
WBGene00015044,1624
WBGene00015044,1682
WBGene00015044,454
WBGene00015045,1571
WBGene00015046,260
WBGene00015047,1855
WBGene00015047,1835
WBGene00015047,1826
WBGene00015047,1884
WBGene00015047,1660
WBGene00015047,1640
WBGene00015047,1631
WBGene00015047,1689
WBGene00015048,1924
WBGene00015049,1107
WBGene00015050,1217
WBGene00015050,1208
WBGene00015051,1072
WBGene00015052,989
WBGene00015053,1086
WBGene00015054,1434
WBGene00015055,1618
WBGene00015056,1522
WBGene00015057,3849
WBGene00015058,796
WBGene00015059,737
WBGene00015061,5200
WBGene00015061,23416
WBGene00015061,4465
WBGene00015061,8407
WBGene00015062,557
WBGene00015062,598
WBGene00015063,882
WBGene00015064,917
WBGene00015064,966
WBGene00015065,1365
WBGene00015066,1332
WBGene00015067,1800
WBGene00015068,843
WBGene00015069,971
WBGene00015070,972
WBGene00015071,1737
WBGene00015072,1009
WBGene00015072,1104
WBGene00015073,2023
WBGene00015073,2158
WBGene00015074,1044
WBGene00015075,1119
WBGene00015076,680
WBGene00015077,2543
WBGene00015079,960
WBGene00015079,1077
WBGene00015079,891
WBGene00015080,1244
WBGene00015081,1581
WBGene00015082,960
WBGene00015083,1802
WBGene00015084,611
WBGene00015085,1965
WBGene00015086,595
WBGene00015087,2564
WBGene00015088,1057
WBGene00015088,1599
WBGene00015088,1563
WBGene00015089,964
WBGene00015091,2622
WBGene00015092,931
WBGene00015092,931
WBGene00015093,606
WBGene00015094,595
WBGene00015094,255
WBGene00015095,1159
WBGene00015096,648
WBGene00015097,765
WBGene00015097,350
WBGene00015098,1422
WBGene00015099,1157
WBGene00015099,2236
WBGene00015100,2007
WBGene00015101,950
WBGene00015101,987
WBGene00015102,1729
WBGene00015103,1152
WBGene00015104,1400
WBGene00015105,1152
WBGene00015106,1390
WBGene00015107,1907
WBGene00015108,591
WBGene00015110,1067
WBGene00015111,696
WBGene00015112,782
WBGene00015112,629
WBGene00015113,732
WBGene00015114,879
WBGene00015115,1020
WBGene00015116,1447
WBGene00015117,626
WBGene00015118,207
WBGene00015119,409
WBGene00015121,219
WBGene00015122,755
WBGene00015124,978
WBGene00015125,1876
WBGene00015125,1916
WBGene00015126,2184
WBGene00015126,2276
WBGene00015128,1758
WBGene00015128,1743
WBGene00015129,805
WBGene00015130,1989
WBGene00015131,2911
WBGene00015132,1585
WBGene00015133,690
WBGene00015134,825
WBGene00015135,1719
WBGene00015136,625
WBGene00015137,795
WBGene00015137,999
WBGene00015138,1573
WBGene00015139,1322
WBGene00015141,1779
WBGene00015142,288
WBGene00015143,2674
WBGene00015145,847
WBGene00015145,857
WBGene00015146,1556
WBGene00015146,1566
WBGene00015147,1572
WBGene00015147,1548
WBGene00015148,1725
WBGene00015148,834
WBGene00015149,282
WBGene00015150,1074
WBGene00015151,264
WBGene00015152,308
WBGene00015153,765
WBGene00015155,556
WBGene00015155,641
WBGene00015156,1480
WBGene00015156,431
WBGene00015157,2007
WBGene00015157,2065
WBGene00015158,1238
WBGene00015159,1443
WBGene00015159,1434
WBGene00015160,1336
WBGene00015161,1466
WBGene00015162,1537
WBGene00015163,1088
WBGene00015164,1133
WBGene00015164,733
WBGene00015165,1779
WBGene00015167,818
WBGene00015168,1640
WBGene00015169,1856
WBGene00015170,324
WBGene00015171,1904
WBGene00015171,1892
WBGene00015172,858
WBGene00015173,3403
WBGene00015173,3406
WBGene00015175,1059
WBGene00015176,2281
WBGene00015176,2251
WBGene00015177,3881
WBGene00015178,637
WBGene00015179,974
WBGene00015180,760
WBGene00015181,1979
WBGene00015181,1833
WBGene00015182,493
WBGene00015182,321
WBGene00015183,795
WBGene00015184,721
WBGene00015185,637
WBGene00015186,1078
WBGene00015186,1154
WBGene00015187,1086
WBGene00015188,1924
WBGene00015189,1064
WBGene00015189,1221
WBGene00015190,717
WBGene00015191,1054
WBGene00015191,1486
WBGene00015192,628
WBGene00015193,581
WBGene00015194,1425
WBGene00015194,1491
WBGene00015196,617
WBGene00015197,1971
WBGene00015198,1260
WBGene00015199,1927
WBGene00015200,1135
WBGene00015202,456
WBGene00015203,2593
WBGene00015204,2276
WBGene00015204,2288
WBGene00015205,471
WBGene00015206,2994
WBGene00015206,2858
WBGene00015207,1123
WBGene00015207,379
WBGene00015207,381
WBGene00015208,927
WBGene00015210,938
WBGene00015211,1126
WBGene00015214,1298
WBGene00015215,717
WBGene00015216,441
WBGene00015217,1669
WBGene00015218,1987
WBGene00015219,1446
WBGene00015220,1443
WBGene00015220,1091
WBGene00015221,636
WBGene00015222,645
WBGene00015222,602
WBGene00015223,2204
WBGene00015224,697
WBGene00015225,1276
WBGene00015226,836
WBGene00015227,1430
WBGene00015228,1407
WBGene00015229,867
WBGene00015230,1149
WBGene00015231,1003
WBGene00015232,1806
WBGene00015233,1009
WBGene00015235,886
WBGene00015235,958
WBGene00015235,826
WBGene00015235,862
WBGene00015236,1736
WBGene00015237,6894
WBGene00015237,6816
WBGene00015238,1735
WBGene00015238,1160
WBGene00015241,1091
WBGene00015242,1692
WBGene00015243,2319
WBGene00015244,569
WBGene00015245,830
WBGene00015246,1073
WBGene00015247,578
WBGene00015247,584
WBGene00015248,473
WBGene00015248,745
WBGene00015249,1574
WBGene00015249,1575
WBGene00015249,1548
WBGene00015249,1534
WBGene00015250,1284
WBGene00015250,975
WBGene00015250,546
WBGene00015251,747
WBGene00015251,1096
WBGene00015251,299
WBGene00015251,682
WBGene00015251,399
WBGene00015252,1038
WBGene00015253,195
WBGene00015254,228
WBGene00015255,1644
WBGene00015256,165
WBGene00015257,1812
WBGene00015258,1550
WBGene00015259,1179
WBGene00015260,1476
WBGene00015261,564
WBGene00015262,480
WBGene00015263,2824
WBGene00015263,1533
WBGene00015263,1399
WBGene00015264,748
WBGene00015265,258
WBGene00015266,2443
WBGene00015267,1670
WBGene00015268,3795
WBGene00015270,993
WBGene00015271,1428
WBGene00015272,1437
WBGene00015273,1635
WBGene00015275,399
WBGene00015276,462
WBGene00015277,609
WBGene00015278,1301
WBGene00015279,1774
WBGene00015279,1680
WBGene00015279,1747
WBGene00015280,1737
WBGene00015280,1728
WBGene00015280,1756
WBGene00015280,1736
WBGene00015280,1652
WBGene00015280,1733
WBGene00015280,689
WBGene00015280,659
WBGene00015280,795
WBGene00015280,511
WBGene00015280,764
WBGene00015280,743
WBGene00015281,410
WBGene00015281,180
WBGene00015282,2113
WBGene00015282,2163
WBGene00015283,2008
WBGene00015284,1825
WBGene00015285,1453
WBGene00015286,1983
WBGene00015287,1155
WBGene00015288,1694
WBGene00015291,526
WBGene00015292,978
WBGene00015293,1476
WBGene00015293,1406
WBGene00015294,643
WBGene00015294,1016
WBGene00015295,1505
WBGene00015296,1579
WBGene00015297,1324
WBGene00015298,1954
WBGene00015298,835
WBGene00015299,1144
WBGene00015300,927
WBGene00015301,1722
WBGene00015303,3241
WBGene00015303,3600
WBGene00015305,1221
WBGene00015306,3395
WBGene00015306,3311
WBGene00015307,984
WBGene00015308,1393
WBGene00015309,408
WBGene00015309,471
WBGene00015310,2743
WBGene00015310,1408
WBGene00015311,1366
WBGene00015312,1228
WBGene00015312,1225
WBGene00015313,1277
WBGene00015315,537
WBGene00015316,918
WBGene00015317,1073
WBGene00015318,909
WBGene00015320,535
WBGene00015320,652
WBGene00015321,819
WBGene00015322,653
WBGene00015323,1137
WBGene00015324,1789
WBGene00015325,159
WBGene00015326,1981
WBGene00015326,1995
WBGene00015327,733
WBGene00015328,1437
WBGene00015329,883
WBGene00015330,2617
WBGene00015330,2590
WBGene00015330,2221
WBGene00015331,1197
WBGene00015332,2056
WBGene00015333,1827
WBGene00015334,1032
WBGene00015335,1227
WBGene00015336,1185
WBGene00015336,1162
WBGene00015336,753
WBGene00015337,929
WBGene00015338,3185
WBGene00015339,319
WBGene00015340,301
WBGene00015341,261
WBGene00015342,1023
WBGene00015344,3630
WBGene00015344,3633
WBGene00015345,418
WBGene00015346,1223
WBGene00015347,1120
WBGene00015348,637
WBGene00015349,1272
WBGene00015349,1428
WBGene00015350,2044
WBGene00015350,2109
WBGene00015350,2174
WBGene00015350,1905
WBGene00015350,1970
WBGene00015351,495
WBGene00015352,1343
WBGene00015353,799
WBGene00015354,692
WBGene00015354,598
WBGene00015354,329
WBGene00015355,652
WBGene00015356,3696
WBGene00015357,2232
WBGene00015358,801
WBGene00015359,3036
WBGene00015360,2451
WBGene00015361,1005
WBGene00015362,1125
WBGene00015364,1435
WBGene00015366,984
WBGene00015367,1061
WBGene00015368,944
WBGene00015369,1657
WBGene00015370,919
WBGene00015371,954
WBGene00015372,783
WBGene00015373,843
WBGene00015374,350
WBGene00015375,762
WBGene00015376,1407
WBGene00015377,464
WBGene00015377,798
WBGene00015378,2687
WBGene00015378,2316
WBGene00015379,618
WBGene00015380,158
WBGene00015381,1588
WBGene00015382,844
WBGene00015385,180
WBGene00015386,793
WBGene00015387,2079
WBGene00015388,1089
WBGene00015389,1792
WBGene00015390,1588
WBGene00015390,1586
WBGene00015391,2290
WBGene00015392,374
WBGene00015393,856
WBGene00015394,937
WBGene00015395,1483
WBGene00015396,1153
WBGene00015397,1359
WBGene00015398,901
WBGene00015399,1408
WBGene00015400,1613
WBGene00015401,912
WBGene00015402,1044
WBGene00015403,1366
WBGene00015403,1385
WBGene00015404,1228
WBGene00015405,1008
WBGene00015406,311
WBGene00015407,1677
WBGene00015408,1408
WBGene00015409,1176
WBGene00015410,1385
WBGene00015410,1239
WBGene00015411,1043
WBGene00015412,1527
WBGene00015413,1297
WBGene00015414,162
WBGene00015416,1035
WBGene00015417,563
WBGene00015418,5337
WBGene00015418,5383
WBGene00015418,5633
WBGene00015418,3893
WBGene00015418,3005
WBGene00015418,5341
WBGene00015418,4208
WBGene00015419,933
WBGene00015420,192
WBGene00015421,1441
WBGene00015422,1637
WBGene00015423,1090
WBGene00015424,453
WBGene00015425,3158
WBGene00015427,334
WBGene00015428,826
WBGene00015429,1809
WBGene00015430,1557
WBGene00015431,2242
WBGene00015433,700
WBGene00015434,1889
WBGene00015435,1490
WBGene00015436,546
WBGene00015437,756
WBGene00015438,1077
WBGene00015439,2600
WBGene00015440,1341
WBGene00015441,1297
WBGene00015442,973
WBGene00015444,540
WBGene00015446,1044
WBGene00015447,1029
WBGene00015448,1127
WBGene00015449,1724
WBGene00015450,1122
WBGene00015451,1700
WBGene00015453,622
WBGene00015454,1478
WBGene00015455,278
WBGene00015456,678
WBGene00015457,594
WBGene00015458,574
WBGene00015459,396
WBGene00015460,673
WBGene00015460,664
WBGene00015461,1253
WBGene00015462,2101
WBGene00015463,1845
WBGene00015464,1956
WBGene00015464,2193
WBGene00015464,2063
WBGene00015464,2203
WBGene00015465,1320
WBGene00015466,1093
WBGene00015466,1028
WBGene00015466,654
WBGene00015466,589
WBGene00015467,1588
WBGene00015468,1998
WBGene00015468,1995
WBGene00015469,1349
WBGene00015470,1623
WBGene00015470,1629
WBGene00015471,1003
WBGene00015471,979
WBGene00015471,1493
WBGene00015472,1619
WBGene00015473,662
WBGene00015474,910
WBGene00015476,482
WBGene00015476,697
WBGene00015477,1910
WBGene00015477,1585
WBGene00015477,1693
WBGene00015477,1798
WBGene00015478,1731
WBGene00015478,505
WBGene00015478,510
WBGene00015478,1727
WBGene00015479,1882
WBGene00015480,2040
WBGene00015480,2015
WBGene00015480,1592
WBGene00015481,3108
WBGene00015483,924
WBGene00015484,2577
WBGene00015484,2735
WBGene00015484,2634
WBGene00015484,2792
WBGene00015485,2622
WBGene00015486,2404
WBGene00015487,599
WBGene00015488,853
WBGene00015489,439
WBGene00015491,260
WBGene00015492,1286
WBGene00015493,444
WBGene00015494,1200
WBGene00015494,1239
WBGene00015495,459
WBGene00015496,1721
WBGene00015497,1577
WBGene00015499,5655
WBGene00015500,708
WBGene00015501,2590
WBGene00015501,2599
WBGene00015504,2364
WBGene00015505,1088
WBGene00015505,960
WBGene00015505,964
WBGene00015507,2202
WBGene00015507,2211
WBGene00015507,1185
WBGene00015507,1176
WBGene00015507,1147
WBGene00015507,1061
WBGene00015508,1041
WBGene00015509,1339
WBGene00015509,1349
WBGene00015509,1381
WBGene00015509,1391
WBGene00015509,1657
WBGene00015510,1394
WBGene00015511,1050
WBGene00015512,2327
WBGene00015512,2486
WBGene00015513,1521
WBGene00015514,660
WBGene00015515,1583
WBGene00015516,1145
WBGene00015517,1515
WBGene00015517,519
WBGene00015517,613
WBGene00015518,576
WBGene00015519,1848
WBGene00015520,246
WBGene00015521,150
WBGene00015522,1249
WBGene00015523,1489
WBGene00015524,2034
WBGene00015525,3647
WBGene00015526,1230
WBGene00015527,1074
WBGene00015528,277
WBGene00015529,573
WBGene00015529,644
WBGene00015530,563
WBGene00015531,249
WBGene00015531,357
WBGene00015532,875
WBGene00015534,629
WBGene00015535,858
WBGene00015536,693
WBGene00015537,845
WBGene00015538,1498
WBGene00015538,1343
WBGene00015538,1584
WBGene00015538,1316
WBGene00015539,1650
WBGene00015539,1729
WBGene00015539,749
WBGene00015540,1595
WBGene00015540,1588
WBGene00015541,1593
WBGene00015541,1098
WBGene00015544,1922
WBGene00015545,1986
WBGene00015545,1992
WBGene00015546,870
WBGene00015547,3326
WBGene00015548,2364
WBGene00015548,2320
WBGene00015549,292
WBGene00015551,1353
WBGene00015551,1238
WBGene00015552,1872
WBGene00015553,2603
WBGene00015553,2477
WBGene00015554,769
WBGene00015554,612
WBGene00015555,2351
WBGene00015555,2474
WBGene00015557,2760
WBGene00015558,483
WBGene00015558,568
WBGene00015559,1423
WBGene00015560,204
WBGene00015561,1471
WBGene00015561,1491
WBGene00015561,1364
WBGene00015561,1384
WBGene00015561,779
WBGene00015564,405
WBGene00015565,1124
WBGene00015566,1125
WBGene00015567,1719
WBGene00015567,1909
WBGene00015567,1740
WBGene00015567,1930
WBGene00015568,1107
WBGene00015569,1324
WBGene00015569,1447
WBGene00015570,1576
WBGene00015572,756
WBGene00015573,666
WBGene00015574,646
WBGene00015576,1411
WBGene00015576,1410
WBGene00015576,1611
WBGene00015577,1595
WBGene00015577,1702
WBGene00015578,711
WBGene00015579,461
WBGene00015580,4271
WBGene00015581,2926
WBGene00015582,532
WBGene00015582,715
WBGene00015583,2155
WBGene00015583,2220
WBGene00015586,1243
WBGene00015587,1271
WBGene00015588,1203
WBGene00015589,849
WBGene00015589,1323
WBGene00015590,1140
WBGene00015591,1089
WBGene00015591,1053
WBGene00015592,1354
WBGene00015593,237
WBGene00015594,708
WBGene00015595,835
WBGene00015598,1219
WBGene00015599,1105
WBGene00015600,1296
WBGene00015601,1179
WBGene00015602,1279
WBGene00015602,1274
WBGene00015603,447
WBGene00015604,723
WBGene00015605,311
WBGene00015606,1464
WBGene00015607,985
WBGene00015608,1838
WBGene00015608,1014
WBGene00015609,2631
WBGene00015609,2862
WBGene00015610,912
WBGene00015611,1878
WBGene00015613,947
WBGene00015614,3042
WBGene00015615,969
WBGene00015616,1195
WBGene00015616,1074
WBGene00015616,1101
WBGene00015618,683
WBGene00015619,977
WBGene00015620,6863
WBGene00015621,596
WBGene00015621,659
WBGene00015622,1164
WBGene00015623,873
WBGene00015624,1201
WBGene00015625,507
WBGene00015626,1068
WBGene00015627,1058
WBGene00015628,1422
WBGene00015628,1355
WBGene00015629,1228
WBGene00015630,3117
WBGene00015631,975
WBGene00015632,2203
WBGene00015632,2019
WBGene00015633,877
WBGene00015634,1494
WBGene00015635,3135
WBGene00015635,3141
WBGene00015635,3144
WBGene00015636,664
WBGene00015637,981
WBGene00015638,2004
WBGene00015639,1466
WBGene00015641,3168
WBGene00015641,3223
WBGene00015642,3470
WBGene00015642,3072
WBGene00015644,2568
WBGene00015644,2338
WBGene00015645,974
WBGene00015645,782
WBGene00015646,2333
WBGene00015647,1951
WBGene00015648,1244
WBGene00015648,1058
WBGene00015649,1080
WBGene00015650,2248
WBGene00015650,1521
WBGene00015650,1724
WBGene00015650,1739
WBGene00015650,2290
WBGene00015651,731
WBGene00015652,977
WBGene00015653,984
WBGene00015655,347
WBGene00015656,894
WBGene00015658,1287
WBGene00015659,342
